hour,day_of_week,parking_location,previous_occupancy,traffic_level,weather,event_level,parking_price,available_spaces,occupancy_percentage
13,3,1,29.13,0,1,3,3.2,39,26.65
8,1,2,64.48,2,0,2,5.0,12,60.07
2,2,1,83.57,3,0,0,3.2,9,58.13
2,4,2,59.87,0,2,2,5.0,14,38.95
9,6,2,24.14,3,2,3,5.0,27,46.36
19,4,2,9.42,2,2,1,5.0,32,28.89
12,3,0,9.02,0,0,3,4.5,36,9.95
11,4,2,12.99,2,1,1,5.0,30,19.56
5,0,1,57.18,0,0,0,3.2,24,31.91
13,4,1,36.34,2,0,0,3.2,35,16.68
15,0,1,26.88,2,1,0,3.2,40,9.21
23,6,0,24.74,2,2,1,4.5,30,25.61
17,6,2,90.37,1,1,1,5.0,3,59.18
14,3,1,15.69,0,0,1,3.2,46,2.43
21,2,2,32.43,1,0,1,5.0,24,17.79
10,5,2,47.43,3,1,3,5.0,18,56.63
22,4,1,5.04,3,1,0,3.2,52,3.88
8,4,2,87.89,0,3,3,5.0,4,69.94
3,3,1,13.92,1,2,0,3.2,47,12.01
10,1,1,66.42,3,3,3,3.2,18,78.95
3,0,2,61.6,1,0,0,5.0,13,36.35
2,1,2,77.82,0,1,0,5.0,8,35.86
21,3,2,63.62,3,0,0,5.0,13,51.85
19,2,2,74.24,1,0,1,5.0,9,53.2
5,3,1,42.91,2,3,3,3.2,31,37.83
20,1,2,48.98,1,1,1,5.0,18,35.18
1,6,0,68.15,2,2,0,4.5,13,44.53
6,2,2,56.16,1,1,2,5.0,15,39.73
16,5,1,51.04,2,0,2,3.2,27,58.13
7,2,1,23.5,1,3,2,3.2,42,29.88
17,3,2,28.23,2,2,2,5.0,25,48.55
20,4,0,37.26,0,2,3,4.5,25,39.46
1,1,2,5.84,0,2,0,5.0,33,0.0
0,1,1,42.56,2,1,1,3.2,32,33.81
22,2,1,5.25,0,1,2,3.2,52,5.11
12,5,0,55.85,3,3,2,4.5,18,61.33
12,1,1,68.36,3,0,3,3.2,17,68.58
11,3,2,55.59,1,1,3,5.0,16,61.02
10,4,0,67.42,1,1,3,4.5,13,60.69
16,4,1,5.0,2,2,0,3.2,52,14.69
13,3,2,10.35,0,3,2,5.0,31,10.47
3,0,1,67.86,3,3,3,3.2,18,72.13
15,0,1,77.26,0,2,1,3.2,13,34.29
16,3,1,69.59,1,0,2,3.2,17,56.49
2,5,0,64.67,0,3,0,4.5,14,25.17
9,0,1,68.66,3,1,0,3.2,17,61.26
18,6,2,71.56,0,1,0,5.0,10,53.81
14,4,1,70.19,1,3,3,3.2,16,61.62
3,0,1,71.42,3,1,3,3.2,16,58.43
0,2,0,11.66,1,1,3,4.5,35,12.23
13,1,2,10.69,0,3,1,5.0,31,10.24
11,6,2,37.5,0,1,3,5.0,22,29.04
23,3,2,52.48,2,2,0,5.0,17,47.57
12,2,1,73.64,0,0,0,3.2,15,40.56
22,1,1,35.12,1,3,1,3.2,36,34.18
5,3,1,29.76,2,1,0,3.2,39,20.49
10,0,0,75.33,1,2,2,4.5,10,66.83
3,1,0,27.44,3,2,2,4.5,29,30.24
13,1,1,78.88,2,1,0,3.2,12,57.85
4,4,1,20.94,0,1,0,3.2,43,2.76
11,4,0,37.35,3,0,1,4.5,25,23.36
8,3,2,41.1,3,1,0,5.0,21,46.64
4,0,1,31.96,0,1,3,3.2,37,36.12
2,2,2,5.3,1,1,1,5.0,33,5.02
12,5,0,26.2,1,1,1,4.5,30,21.68
22,1,0,35.39,1,2,0,4.5,26,7.41
4,1,0,33.23,1,3,2,4.5,27,21.85
9,0,2,75.7,3,3,2,5.0,9,77.67
5,5,0,9.26,2,3,3,4.5,36,21.05
19,0,2,40.01,3,2,2,5.0,21,53.48
9,4,2,8.38,1,1,1,5.0,32,18.07
23,6,0,88.76,2,2,0,4.5,4,49.17
5,4,1,76.12,0,0,1,3.2,13,39.75
1,2,0,93.39,1,3,2,4.5,3,66.68
13,1,1,86.91,2,2,0,3.2,7,55.06
15,0,0,33.42,0,0,0,4.5,27,5.51
23,1,2,67.24,3,1,0,5.0,11,46.79
20,6,2,32.59,1,1,0,5.0,24,7.81
21,1,0,84.94,0,1,0,4.5,6,43.58
15,0,0,41.97,3,0,1,4.5,23,45.07
8,5,2,38.83,0,0,2,5.0,21,36.22
10,2,1,87.27,1,1,1,3.2,7,66.75
3,2,1,80.31,0,1,0,3.2,11,37.1
10,5,2,91.98,2,3,1,5.0,3,72.01
8,3,0,10.98,3,1,0,4.5,36,27.06
0,6,2,26.9,0,1,2,5.0,26,2.99
4,3,1,32.08,1,3,0,3.2,37,19.12
12,4,1,43.19,1,3,1,3.2,31,38.04
8,6,1,47.58,2,0,3,3.2,29,45.46
23,3,2,31.23,1,0,2,5.0,24,28.84
11,1,1,76.14,2,0,3,3.2,13,67.18
23,6,0,25.09,2,1,1,4.5,30,8.97
15,1,0,67.69,0,2,3,4.5,13,47.69
0,0,2,81.66,2,1,2,5.0,6,60.49
4,4,1,59.33,2,0,2,3.2,22,51.59
16,6,0,36.87,3,0,2,4.5,25,48.3
13,0,0,21.91,2,2,2,4.5,31,28.72
7,5,0,17.09,3,1,0,4.5,33,21.88
12,5,2,71.98,1,0,1,5.0,10,43.62
21,6,2,47.22,2,2,2,5.0,18,35.76
9,2,1,9.17,3,2,1,3.2,50,30.46
1,1,0,93.55,0,1,3,4.5,3,55.81
7,3,1,65.42,2,3,2,3.2,19,72.99
22,0,0,80.98,3,3,0,4.5,8,62.68
18,5,1,44.44,2,0,2,3.2,31,50.9
20,4,1,90.99,3,3,2,3.2,5,90.83
21,3,2,22.96,1,0,1,5.0,27,13.91
2,3,0,21.66,3,1,3,4.5,31,32.4
6,4,0,85.13,2,3,1,4.5,6,58.48
1,3,0,85.25,1,3,0,4.5,6,39.56
0,5,1,49.91,0,0,0,3.2,28,8.05
20,6,1,16.32,0,0,3,3.2,46,16.78
22,6,0,32.47,1,0,1,4.5,27,5.75
3,4,2,72.87,3,1,1,5.0,9,53.05
17,5,1,81.14,1,1,1,3.2,10,59.42
12,2,2,36.29,1,1,2,5.0,22,28.85
1,0,1,10.51,1,1,2,3.2,49,20.31
21,2,0,64.92,1,2,3,4.5,14,51.89
20,6,0,71.55,3,3,3,4.5,11,61.74
13,0,1,43.16,1,2,3,3.2,31,48.45
16,3,1,57.48,1,1,1,3.2,23,52.83
9,1,2,93.86,2,2,2,5.0,2,72.92
19,3,2,27.05,2,2,1,5.0,26,39.77
10,1,0,56.57,1,3,2,4.5,17,46.78
23,5,0,59.99,0,3,2,4.5,16,31.62
1,5,0,54.42,2,1,1,4.5,18,46.49
4,5,0,83.22,2,3,3,4.5,7,68.18
23,4,0,59.45,2,3,1,4.5,16,43.97
6,1,0,50.71,2,0,3,4.5,20,45.5
7,3,1,16.07,2,2,3,3.2,46,45.16
18,0,0,68.29,3,0,0,4.5,13,50.79
4,2,0,16.89,0,1,1,4.5,33,0.64
12,3,0,7.39,0,0,1,4.5,37,0.07
6,4,2,48.97,3,1,3,5.0,18,47.17
4,0,1,56.52,3,2,2,3.2,24,63.25
23,5,2,94.91,1,1,0,5.0,2,42.33
4,3,0,69.11,2,0,3,4.5,12,54.6
2,6,0,81.37,1,1,0,4.5,7,30.32
16,3,1,36.17,3,2,1,3.2,35,42.96
20,3,1,50.8,1,3,0,3.2,27,40.59
3,4,0,92.68,3,0,0,4.5,3,65.88
16,5,0,42.56,1,1,2,4.5,23,44.56
12,1,1,77.66,1,0,0,3.2,12,34.68
19,3,0,52.34,2,0,0,4.5,19,33.2
3,0,1,25.16,1,0,3,3.2,41,29.56
23,3,2,57.24,0,3,1,5.0,15,40.47
14,5,1,24.63,0,3,2,3.2,41,13.93
20,6,1,5.27,3,2,3,3.2,52,24.79
8,1,1,26.23,1,1,0,3.2,41,14.82
22,2,2,22.38,0,3,3,5.0,27,36.52
15,3,1,38.38,3,1,0,3.2,34,30.28
3,2,1,84.97,3,2,3,3.2,8,80.56
22,1,2,39.91,1,2,1,5.0,21,30.43
19,2,0,81.07,2,2,0,4.5,8,67.26
7,2,0,55.01,3,1,0,4.5,18,41.38
13,3,1,5.69,0,1,1,3.2,52,7.5
9,6,0,21.99,1,1,2,4.5,31,15.7
13,3,0,88.82,2,2,2,4.5,4,73.36
23,2,0,59.38,2,2,2,4.5,16,38.44
21,4,2,88.66,1,1,0,5.0,4,50.66
5,5,1,32.91,0,2,3,3.2,37,37.01
23,3,2,69.49,3,0,1,5.0,11,59.58
10,3,0,74.48,2,1,0,4.5,10,55.29
16,1,1,92.81,3,3,3,3.2,4,90.88
18,6,1,6.64,1,2,3,3.2,51,22.72
11,6,1,90.7,2,2,0,3.2,5,66.45
10,1,2,40.24,1,3,1,5.0,21,42.95
10,2,2,80.42,1,2,3,5.0,7,78.23
20,1,1,54.02,2,2,2,3.2,25,50.26
9,6,2,55.82,3,1,0,5.0,15,47.21
6,0,0,37.34,3,3,2,4.5,25,48.14
8,1,0,79.56,2,2,0,4.5,8,59.36
4,2,2,28.76,0,2,1,5.0,25,16.3
9,3,0,49.3,2,0,0,4.5,20,27.23
2,1,0,55.42,3,3,2,4.5,18,60.04
2,3,0,71.83,1,1,3,4.5,11,56.32
17,5,0,47.45,2,1,0,4.5,21,31.94
1,5,1,66.23,1,0,2,3.2,19,51.32
13,0,0,48.68,0,0,0,4.5,21,16.71
18,0,1,64.34,2,0,3,3.2,20,69.17
17,0,2,65.67,1,0,0,5.0,12,50.98
10,6,0,68.85,2,0,1,4.5,12,53.94
4,4,2,79.1,2,1,0,5.0,7,53.43
22,3,1,53.67,3,3,3,3.2,25,61.98
20,5,1,22.4,3,3,0,3.2,43,36.16
14,4,1,66.17,2,0,2,3.2,19,48.81
2,1,0,11.94,0,1,0,4.5,35,0.0
0,3,0,24.71,2,3,2,4.5,30,29.49
7,4,1,76.29,3,2,3,3.2,13,85.73
3,0,2,44.16,1,3,3,5.0,20,52.79
20,4,1,49.82,2,1,0,3.2,28,32.27
4,3,1,93.87,3,0,3,3.2,3,85.48
6,0,1,26.17,1,0,1,3.2,41,18.66
23,1,1,6.76,1,2,2,3.2,51,10.85
19,3,0,15.02,1,0,3,4.5,34,35.23
5,2,1,27.01,3,1,0,3.2,40,30.42
9,2,2,70.33,1,1,1,5.0,10,51.38
12,4,0,74.82,1,3,3,4.5,10,66.07
15,2,2,55.89,2,3,0,5.0,15,36.95
22,3,2,27.95,2,1,1,5.0,25,26.7
20,5,0,51.96,3,2,2,4.5,19,44.72
23,0,1,6.35,3,1,3,3.2,52,34.36
0,2,2,66.36,3,3,1,5.0,12,56.68
5,0,1,60.29,3,1,1,3.2,22,56.67
13,6,2,6.96,1,2,3,5.0,33,21.94
1,1,2,78.53,1,3,0,5.0,8,46.98
8,5,1,73.71,2,0,1,3.2,14,68.44
3,1,2,32.74,2,0,1,5.0,24,23.16
22,2,2,62.18,2,1,1,5.0,13,38.69
1,4,2,59.13,0,3,2,5.0,14,47.98
3,5,2,17.89,0,2,0,5.0,29,0.0
4,1,0,22.39,0,0,1,4.5,31,14.05
3,1,0,66.49,1,1,3,4.5,13,51.12
13,6,0,89.02,3,2,3,4.5,4,66.42
8,2,0,56.87,3,3,3,4.5,17,63.05
21,1,2,56.1,3,1,2,5.0,15,45.25
6,5,1,63.2,2,0,2,3.2,20,50.76
12,0,1,44.65,0,0,0,3.2,30,9.1
15,6,0,9.88,3,0,0,4.5,36,10.12
15,6,2,40.69,3,0,2,5.0,21,39.03
19,5,1,86.02,3,1,1,3.2,8,72.1
4,2,2,77.45,1,1,3,5.0,8,64.19
12,0,0,88.47,0,1,0,4.5,5,44.8
19,2,0,18.75,3,3,3,4.5,32,54.85
20,2,0,50.54,0,1,0,4.5,20,14.59
14,6,0,57.63,3,2,1,4.5,17,44.98
15,4,2,23.89,3,2,1,5.0,27,28.59
20,6,1,23.09,3,0,3,3.2,42,36.24
14,5,1,75.38,2,3,2,3.2,14,57.21
22,5,0,65.47,3,1,0,4.5,14,39.78
3,0,0,63.25,3,3,3,4.5,15,61.97
8,0,2,29.03,3,0,2,5.0,25,46.73
2,0,2,50.61,1,3,0,5.0,17,32.81
2,4,2,7.08,2,2,3,5.0,33,30.47
11,1,2,16.7,3,0,0,5.0,29,18.06
5,6,1,51.64,0,3,1,3.2,27,26.28
9,0,0,32.87,0,2,0,4.5,27,18.99
10,6,2,91.91,1,3,0,5.0,3,56.69
14,4,2,47.43,1,0,2,5.0,18,39.34
22,0,1,12.52,3,3,2,3.2,48,30.51
20,0,0,6.61,3,3,1,4.5,37,20.92
9,2,2,70.27,0,1,1,5.0,10,49.27
7,2,2,20.44,1,1,2,5.0,28,39.49
18,2,0,21.9,3,1,0,4.5,31,31.62
2,3,0,43.14,2,1,0,4.5,23,26.41
12,0,2,28.77,0,3,0,5.0,25,9.67
10,0,0,60.49,2,3,0,4.5,16,53.16
4,4,2,48.71,3,0,3,5.0,18,52.51
14,6,2,15.03,1,0,2,5.0,30,4.51
7,1,0,75.63,1,0,0,4.5,10,44.22
4,6,0,43.33,2,2,2,4.5,23,37.22
15,2,1,59.98,3,1,1,3.2,22,47.04
4,2,1,5.35,2,3,0,3.2,52,10.1
16,0,2,61.38,3,3,3,5.0,14,77.15
3,2,1,30.46,3,0,3,3.2,38,42.46
10,3,0,49.49,1,2,3,4.5,20,57.73
19,4,2,31.79,1,3,3,5.0,24,40.24
5,1,2,94.66,2,3,2,5.0,2,88.03
18,1,1,25.78,0,2,3,3.2,41,35.66
17,3,2,87.16,0,1,2,5.0,4,68.94
21,0,2,87.62,0,3,0,5.0,4,49.48
4,1,2,42.89,3,1,0,5.0,20,25.83
17,4,2,32.36,3,3,3,5.0,24,54.08
22,6,1,39.29,3,1,1,3.2,33,33.11
18,4,0,94.04,0,3,2,4.5,2,75.44
4,1,1,60.69,1,3,0,3.2,22,30.53
19,6,2,54.03,1,2,1,5.0,16,40.16
2,3,2,8.23,0,0,0,5.0,32,0.0
14,5,2,81.31,1,0,0,5.0,7,44.72
11,1,1,12.54,1,3,0,3.2,48,11.89
12,4,1,9.23,3,3,0,3.2,50,13.27
12,0,0,29.74,0,2,2,4.5,28,9.41
0,4,0,47.82,3,3,0,4.5,21,42.02
12,1,0,85.58,3,3,0,4.5,6,69.95
22,6,2,76.11,0,1,2,5.0,8,43.83
10,0,2,22.79,1,3,0,5.0,27,17.42
6,4,0,38.49,1,3,2,4.5,25,29.59
23,0,1,75.22,3,1,3,3.2,14,74.66
2,4,1,52.44,3,0,3,3.2,26,54.92
11,3,0,20.7,3,2,0,4.5,32,28.99
12,6,1,40.64,1,1,0,3.2,33,25.04
11,4,1,61.33,3,1,2,3.2,21,59.42
22,2,2,92.59,3,2,1,5.0,3,61.34
10,0,2,64.56,2,3,1,5.0,12,56.42
23,4,0,6.46,0,0,1,4.5,37,0.0
1,3,1,68.45,1,3,2,3.2,17,50.23
17,0,2,27.58,0,1,1,5.0,25,25.81
14,4,2,82.59,3,2,0,5.0,6,62.98
5,1,2,39.55,1,3,0,5.0,21,16.19
5,1,2,22.97,2,0,0,5.0,27,21.22
17,0,0,47.12,1,0,1,4.5,21,35.99
15,2,2,27.97,3,3,3,5.0,25,50.03
14,1,2,26.22,3,1,3,5.0,26,47.27
1,0,2,56.59,1,3,1,5.0,15,37.22
14,3,2,74.06,1,1,0,5.0,9,50.21
23,1,0,80.15,0,2,0,4.5,8,37.27
0,0,0,40.79,0,2,3,4.5,24,40.13
11,3,1,11.01,3,3,1,3.2,49,20.41
11,0,1,48.56,3,2,3,3.2,28,66.58
21,6,0,44.04,3,2,2,4.5,22,37.16
6,3,0,22.73,2,1,3,4.5,31,45.57
11,6,2,85.65,0,1,0,5.0,5,34.8
17,6,1,92.67,0,1,3,3.2,4,78.43
1,6,0,9.66,2,1,2,4.5,36,11.82
19,3,1,76.62,1,3,1,3.2,13,68.47
19,2,1,63.11,0,0,2,3.2,20,49.17
17,5,0,28.53,0,2,1,4.5,29,13.16
15,0,2,62.16,2,2,2,5.0,13,37.85
17,5,1,16.58,3,3,3,3.2,46,62.24
18,2,0,11.25,1,2,3,4.5,36,29.8
21,0,0,94.41,3,1,3,4.5,2,61.53
10,1,2,62.27,1,0,1,5.0,13,49.01
10,1,0,27.79,2,1,3,4.5,29,45.44
15,0,0,45.5,0,1,3,4.5,22,27.6
4,4,1,90.51,2,0,0,3.2,5,53.03
20,0,1,44.49,1,2,1,3.2,31,32.23
18,5,0,86.04,3,1,2,4.5,6,82.82
15,3,1,83.19,1,3,1,3.2,9,58.88
7,5,0,35.97,0,0,0,4.5,26,21.45
8,2,1,67.64,0,3,2,3.2,18,62.93
10,0,0,64.44,1,1,1,4.5,14,44.89
15,1,1,74.41,1,1,2,3.2,14,44.92
18,4,2,37.93,1,1,0,5.0,22,29.86
16,5,2,9.7,2,3,0,5.0,32,24.65
22,1,0,20.39,3,2,2,4.5,32,31.74
23,2,0,60.49,2,0,3,4.5,16,54.66
16,6,0,74.76,1,3,2,4.5,10,66.1
8,5,1,73.04,2,0,3,3.2,15,71.16
14,2,1,57.53,3,1,3,3.2,23,59.83
10,1,2,12.63,0,2,1,5.0,31,18.84
15,2,2,6.56,0,2,0,5.0,33,12.06
19,3,2,75.39,0,1,2,5.0,9,49.45
8,3,0,54.44,3,3,2,4.5,18,64.71
12,1,0,75.44,3,3,3,4.5,10,82.79
1,0,2,19.65,1,3,2,5.0,28,18.4
17,3,2,41.67,3,1,3,5.0,20,68.02
11,5,0,87.73,2,3,3,4.5,5,76.96
11,1,0,20.44,3,0,2,4.5,32,18.54
12,2,2,10.54,3,3,2,5.0,31,36.35
5,1,1,63.81,3,2,0,3.2,20,49.17
14,1,2,58.51,1,2,3,5.0,15,51.52
17,4,1,90.68,2,0,2,3.2,5,76.43
8,2,2,86.58,0,3,3,5.0,5,80.4
3,1,2,72.45,3,1,0,5.0,10,52.97
9,6,0,6.72,1,2,0,4.5,37,2.48
4,1,0,48.23,1,0,2,4.5,21,29.33
8,1,2,85.65,2,3,1,5.0,5,70.96
15,6,0,44.03,3,1,2,4.5,22,34.1
2,3,0,91.59,2,3,1,4.5,3,61.68
17,0,2,63.72,3,3,2,5.0,13,74.19
5,2,0,14.85,2,2,2,4.5,34,24.51
21,3,0,50.83,3,0,0,4.5,20,41.78
17,1,0,67.61,2,1,3,4.5,13,68.57
6,3,1,10.88,1,2,1,3.2,49,8.86
13,4,1,36.02,3,2,2,3.2,35,38.64
2,1,2,69.54,1,2,2,5.0,11,54.69
2,5,2,19.14,2,0,2,5.0,28,21.46
22,3,1,36.35,1,2,1,3.2,35,26.89
19,6,2,67.09,1,0,0,5.0,12,45.04
3,0,0,74.8,1,1,0,4.5,10,42.06
6,2,1,51.67,1,0,3,3.2,27,45.39
4,5,0,91.12,3,2,0,4.5,4,58.61
9,6,0,88.28,3,2,0,4.5,5,61.15
6,1,2,47.61,2,3,3,5.0,18,49.85
7,6,0,19.42,0,1,0,4.5,32,9.93
12,1,1,74.56,0,0,1,3.2,14,38.39
4,2,1,26.88,0,0,1,3.2,40,3.51
21,2,0,80.85,2,3,2,4.5,8,70.47
17,2,2,57.84,3,3,2,5.0,15,64.36
18,6,0,40.47,1,0,2,4.5,24,34.59
4,5,0,55.07,1,2,2,4.5,18,40.08
16,5,1,52.95,2,1,3,3.2,26,59.62
20,1,0,88.23,3,1,2,4.5,5,55.06
4,6,2,24.29,1,2,2,5.0,26,25.58
18,3,0,88.53,1,3,3,4.5,5,85.55
8,4,0,7.82,2,0,0,4.5,37,15.58
18,4,0,74.23,3,3,3,4.5,10,68.38
11,4,0,87.77,2,0,0,4.5,5,63.44
19,4,0,40.46,2,2,1,4.5,24,33.92
3,3,1,11.58,2,0,0,3.2,49,2.12
9,4,0,77.42,0,0,2,4.5,9,56.19
6,6,0,80.86,3,0,3,4.5,8,68.73
5,2,0,35.26,0,3,1,4.5,26,19.26
7,3,0,51.67,1,2,2,4.5,19,42.72
9,1,1,77.85,1,2,1,3.2,12,68.96
3,2,2,22.28,2,0,3,5.0,27,32.28
16,5,0,61.61,0,3,3,4.5,15,43.19
13,4,2,43.76,0,3,2,5.0,20,41.06
19,1,2,20.7,3,1,1,5.0,28,39.84
16,3,0,79.83,1,3,3,4.5,8,79.14
3,5,1,34.22,2,0,0,3.2,36,23.04
1,0,1,89.1,2,1,3,3.2,6,89.23
10,0,1,56.2,2,0,3,3.2,24,58.77
11,2,0,51.31,2,0,2,4.5,19,40.03
5,4,1,43.1,2,3,2,3.2,31,49.4
18,2,0,41.06,3,1,1,4.5,24,44.38
13,5,2,78.62,3,2,1,5.0,7,66.72
17,5,1,65.98,1,3,0,3.2,19,31.42
2,3,0,74.63,0,3,1,4.5,10,41.91
19,2,1,42.9,3,1,2,3.2,31,56.36
4,0,2,28.53,1,1,1,5.0,25,20.36
10,5,2,12.82,1,0,3,5.0,31,20.57
10,6,0,74.9,0,3,3,4.5,10,63.93
19,3,2,42.37,2,3,2,5.0,20,51.88
6,3,0,50.83,2,2,1,4.5,20,39.26
5,5,0,47.24,3,1,1,4.5,21,36.74
8,4,0,43.8,2,3,2,4.5,22,52.45
8,0,2,66.55,2,1,2,5.0,12,71.75
4,4,2,59.79,2,1,0,5.0,14,41.37
4,6,1,92.48,3,3,1,3.2,4,78.04
5,5,2,17.5,3,1,1,5.0,29,24.51
11,3,0,56.62,3,3,1,4.5,17,46.56
8,3,0,10.69,1,0,0,4.5,36,5.71
9,1,2,77.71,1,1,3,5.0,8,67.58
17,4,2,60.47,0,1,1,5.0,14,47.49
5,1,0,43.55,3,1,2,4.5,23,43.83
21,2,0,77.2,2,3,0,4.5,9,45.62
18,1,1,45.95,3,1,1,3.2,30,51.94
4,2,0,25.5,3,3,0,4.5,30,16.27
7,2,2,47.53,1,0,1,5.0,18,37.37
4,0,2,11.37,0,1,3,5.0,31,16.04
6,5,0,85.81,0,1,2,4.5,6,58.32
8,3,0,70.79,3,2,3,4.5,12,83.08
3,6,2,73.43,1,0,1,5.0,9,36.6
0,1,1,83.7,1,1,3,3.2,9,66.77
10,4,0,76.24,3,2,0,4.5,10,63.05
16,1,0,43.87,1,1,3,4.5,22,45.6
7,3,2,15.68,3,3,2,5.0,30,42.02
20,3,2,38.6,2,1,0,5.0,21,25.59
8,3,0,89.07,3,3,2,4.5,4,93.74
21,4,2,90.42,0,0,1,5.0,3,47.37
5,5,0,74.11,1,3,0,4.5,10,41.61
12,2,0,23.4,0,1,3,4.5,31,3.48
18,5,1,22.5,0,0,2,3.2,43,26.26
1,1,1,84.18,3,2,2,3.2,9,81.42
22,2,2,17.77,2,0,2,5.0,29,17.98
8,2,2,57.57,1,0,0,5.0,15,35.79
11,6,0,39.04,1,2,1,4.5,24,24.8
15,0,1,32.18,0,3,2,3.2,37,26.48
15,2,2,65.96,0,1,1,5.0,12,40.14
0,2,1,91.36,3,2,3,3.2,5,82.53
20,5,0,74.99,0,0,1,4.5,10,44.72
14,3,0,48.75,1,0,1,4.5,20,22.9
23,6,1,44.66,0,3,1,3.2,30,41.71
11,5,1,86.69,3,0,0,3.2,7,65.39
14,4,1,57.03,0,1,3,3.2,24,48.08
10,5,0,49.7,1,2,0,4.5,20,24.69
21,1,0,66.46,3,0,1,4.5,13,54.95
19,3,1,26.34,2,3,3,3.2,41,53.79
21,4,2,10.74,1,2,3,5.0,31,10.97
12,1,1,81.96,2,1,0,3.2,10,45.55
18,0,1,59.65,1,3,1,3.2,22,55.92
8,0,2,19.84,1,2,2,5.0,28,30.75
11,5,2,31.82,2,2,2,5.0,24,30.52
18,4,2,94.09,1,0,1,5.0,2,74.49
1,1,1,62.1,3,0,2,3.2,21,51.43
17,5,2,62.25,1,0,3,5.0,13,54.45
0,4,1,11.49,3,2,3,3.2,49,31.16
13,5,1,92.21,0,3,3,3.2,4,68.9
11,6,1,85.35,2,3,3,3.2,8,63.27
11,6,2,54.3,2,2,3,5.0,16,49.46
11,1,2,32.85,2,0,2,5.0,24,22.85
11,5,0,67.82,1,2,3,4.5,13,48.37
9,2,2,80.0,2,2,1,5.0,7,72.0
10,2,0,75.75,0,2,2,4.5,10,58.91
13,4,1,92.93,2,2,3,3.2,4,74.87
18,4,2,62.32,3,2,0,5.0,13,62.91
13,2,1,33.91,1,2,3,3.2,36,35.82
15,6,0,49.81,0,1,3,4.5,20,39.66
20,1,1,78.47,2,0,3,3.2,12,65.54
23,0,1,28.88,3,0,3,3.2,39,23.97
2,0,1,25.83,1,3,0,3.2,41,22.75
17,5,0,70.24,0,1,1,4.5,12,39.93
5,2,1,45.0,1,1,0,3.2,30,23.6
4,3,0,78.49,3,1,2,4.5,9,66.11
19,4,1,17.93,1,0,1,3.2,45,13.51
1,3,2,35.21,2,3,1,5.0,23,35.55
20,4,2,29.13,1,0,2,5.0,25,28.23
18,0,1,67.81,2,0,3,3.2,18,71.92
23,1,2,73.34,1,1,0,5.0,9,38.66
16,6,0,46.04,1,1,3,4.5,22,51.13
20,3,2,48.02,2,0,1,5.0,18,30.77
2,1,1,16.88,2,1,3,3.2,46,26.61
21,2,2,68.16,1,3,2,5.0,11,53.35
3,2,2,94.31,1,1,1,5.0,2,61.9
7,1,1,75.01,0,3,0,3.2,14,47.73
3,2,1,25.08,2,1,0,3.2,41,26.35
9,5,2,61.08,1,0,2,5.0,14,50.69
17,0,0,31.55,2,0,1,4.5,27,33.06
6,2,0,7.72,1,3,0,4.5,37,4.36
19,3,1,21.18,3,1,0,3.2,43,36.99
14,3,1,14.23,2,3,3,3.2,47,34.23
15,6,2,22.63,1,3,1,5.0,27,7.85
22,6,0,76.6,1,0,1,4.5,9,47.09
10,2,1,31.35,2,1,1,3.2,38,37.0
8,3,0,73.13,0,2,2,4.5,11,57.01
23,0,0,90.4,0,0,1,4.5,4,43.3
13,4,2,56.68,0,3,2,5.0,15,30.42
14,1,2,48.69,1,0,1,5.0,18,17.44
7,0,2,72.51,1,3,1,5.0,10,53.52
5,4,0,13.74,1,3,3,4.5,35,25.96
4,1,1,43.54,0,2,1,3.2,31,33.61
5,3,2,49.89,1,3,3,5.0,18,50.59
4,0,0,79.79,1,3,3,4.5,8,56.11
17,5,2,78.28,1,2,2,5.0,8,60.39
1,5,2,81.34,2,2,2,5.0,7,71.06
15,4,1,67.81,1,1,3,3.2,18,47.87
22,5,1,52.75,3,1,0,3.2,26,51.6
18,3,0,79.51,3,3,1,4.5,8,84.53
9,1,2,83.6,2,0,2,5.0,6,84.07
1,1,2,48.24,2,1,0,5.0,18,35.66
20,1,2,93.71,0,2,0,5.0,2,48.25
0,1,2,83.73,2,1,0,5.0,6,56.47
16,2,1,50.94,1,1,1,3.2,27,49.83
16,1,2,11.24,1,2,2,5.0,31,24.56
4,4,0,25.2,3,1,1,4.5,30,20.16
17,1,2,74.88,0,3,0,5.0,9,49.4
4,4,0,15.0,1,0,1,4.5,34,2.04
5,2,1,47.28,3,1,3,3.2,29,62.57
19,4,0,59.44,3,3,0,4.5,16,52.07
23,3,0,84.05,2,1,3,4.5,6,67.58
6,6,1,81.24,2,2,1,3.2,10,63.98
22,3,1,73.79,3,2,0,3.2,14,64.68
21,2,0,41.69,0,1,0,4.5,23,14.42
18,4,2,17.8,1,2,0,5.0,29,23.62
3,4,0,65.27,0,0,1,4.5,14,24.62
7,3,2,21.32,1,2,1,5.0,28,33.0
16,3,0,55.52,3,0,2,4.5,18,65.96
23,3,1,93.26,2,2,0,3.2,4,51.69
19,2,0,54.53,3,0,2,4.5,18,68.41
10,2,2,63.1,2,3,2,5.0,13,60.94
5,6,2,65.98,3,2,0,5.0,12,52.42
23,4,0,79.73,0,0,2,4.5,8,45.36
6,0,0,44.15,1,0,0,4.5,22,18.28
8,6,1,49.78,1,0,1,3.2,28,35.38
23,4,2,20.84,3,3,2,5.0,28,32.15
