hour,day_of_week,previous_occupancy,current_occupancy,traffic_level,weather,event_level,parking_price,total_spaces,occupancy_percentage
12,3,65.89,73.86,2,0,3,5.64,114,54.86
3,1,33.15,22.45,0,0,2,6.33,135,7.83
7,2,85.55,83.22,0,2,3,6.77,148,62.58
10,4,75.25,57.17,1,0,0,1.77,146,43.72
13,0,51.9,49.95,3,2,0,6.14,149,43.05
15,2,12.44,24.51,2,2,3,2.38,12,31.28
16,2,44.66,71.03,3,0,3,5.69,120,52.13
20,0,34.69,30.6,0,0,3,3.73,111,24.09
1,0,28.62,44.03,1,0,3,5.75,32,24.58
8,3,62.92,51.79,1,0,0,2.78,29,47.76
0,0,87.96,60.92,0,2,0,5.37,147,19.83
0,2,18.19,10.67,1,3,1,2.25,134,12.51
5,3,71.75,70.02,1,1,3,2.52,56,57.38
14,6,60.95,63.98,1,2,2,5.19,20,46.41
21,0,65.03,44.56,0,1,0,3.52,57,32.27
18,3,81.07,80.29,1,0,2,5.72,10,63.39
15,0,38.79,63.85,3,0,3,5.61,106,52.56
18,3,57.16,50.29,0,1,0,5.23,63,33.89
4,3,29.91,30.09,3,3,2,5.88,16,30.57
20,5,30.58,38.51,2,0,2,6.26,148,15.61
21,3,51.2,43.62,0,3,3,6.97,126,28.65
2,6,5.66,8.13,1,2,2,1.98,137,4.88
11,0,27.33,28.17,2,1,1,4.93,150,17.65
19,0,18.65,40.04,1,2,3,5.99,11,37.75
11,0,15.79,7.85,1,2,1,2.8,119,12.37
20,2,39.62,38.67,2,2,2,3.08,121,37.91
22,1,14.39,16.81,0,3,3,3.1,120,25.17
11,0,18.89,35.48,3,2,2,4.93,47,41.94
1,1,65.18,41.35,1,0,2,3.7,65,17.82
8,6,63.62,59.62,1,1,3,5.5,141,40.95
5,5,90.05,68.28,0,3,2,5.16,19,28.64
11,0,87.82,88.51,3,0,1,5.44,100,62.76
14,6,83.65,48.5,0,1,2,3.01,121,36.45
11,1,67.19,63.27,3,2,1,6.1,122,50.96
4,2,28.99,34.8,1,2,2,5.48,94,24.43
7,2,21.03,22.85,0,3,0,2.28,118,17.21
16,2,90.45,79.97,1,2,0,2.7,138,58.38
0,5,91.37,73.73,2,0,1,3.31,117,48.75
5,4,50.4,26.57,1,0,0,7.12,26,2.98
21,4,54.36,63.64,3,2,2,3.46,44,51.15
2,4,5.48,9.25,2,3,0,1.62,53,15.5
9,5,18.37,35.98,3,2,1,2.35,58,43.26
4,1,54.14,33.22,1,2,0,1.69,60,32.38
2,2,21.36,19.04,0,0,3,3.92,41,4.84
10,0,48.09,48.64,1,0,3,6.28,106,32.33
12,4,76.54,69.41,2,3,0,4.2,25,46.78
4,3,77.07,46.44,1,2,1,6.53,121,29.73
1,4,82.55,72.72,3,2,3,1.79,102,76.7
3,3,26.21,34.65,3,3,1,4.32,145,29.17
15,1,43.87,45.62,0,0,3,6.22,10,31.18
20,0,61.42,40.83,0,3,0,5.55,51,27.42
4,6,57.3,28.27,1,1,1,6.62,136,7.33
7,2,94.92,95.02,2,2,3,3.14,79,94.69
8,0,29.87,22.09,0,1,0,4.51,89,23.91
8,2,11.42,16.59,0,0,0,5.56,14,0.0
5,6,39.91,28.12,1,3,2,2.51,117,22.02
1,1,51.62,21.91,1,1,0,6.39,45,0.0
12,6,39.85,36.01,3,0,1,3.37,145,25.96
8,3,33.74,48.31,2,0,3,2.06,62,56.82
8,6,28.15,51.03,3,3,3,6.09,36,43.0
6,4,43.47,38.15,3,3,0,5.73,93,27.41
22,0,67.03,51.95,1,2,1,6.8,77,40.17
14,3,18.4,45.79,3,3,3,6.85,76,43.84
10,2,82.9,91.45,3,2,1,3.17,143,82.54
4,1,62.7,48.08,1,3,1,5.35,61,22.56
19,3,14.66,38.56,3,0,2,7.49,66,36.85
21,0,7.12,17.77,1,0,3,2.96,97,31.99
0,4,9.62,2.7,0,2,0,4.34,34,0.0
22,5,13.13,20.24,3,3,0,6.96,126,8.13
16,0,62.92,73.74,3,2,0,2.12,42,71.22
2,3,89.68,67.38,0,3,1,7.07,44,30.37
18,4,17.0,41.11,3,1,1,4.43,11,46.96
2,0,30.59,24.54,2,2,1,6.86,58,3.02
1,2,82.93,62.76,2,2,1,5.23,92,30.07
2,1,50.51,39.86,3,3,2,5.53,109,40.35
11,0,43.44,34.91,0,2,1,6.14,136,9.87
14,5,47.59,48.68,1,1,3,1.9,119,39.84
9,3,14.1,14.51,1,0,1,5.27,55,18.63
2,5,24.76,34.38,2,1,0,7.04,126,8.74
4,4,91.58,73.83,0,0,3,7.24,37,36.86
20,6,62.91,45.41,0,0,2,7.31,39,26.6
23,6,30.77,44.53,2,2,0,5.37,60,21.66
18,4,90.23,68.49,0,0,0,5.3,86,46.71
2,2,40.77,32.17,1,1,0,4.81,38,12.24
19,2,17.68,47.34,3,0,3,5.15,136,40.2
16,5,91.88,90.92,3,0,2,5.17,48,74.47
12,2,64.93,56.39,0,2,3,1.75,65,36.67
3,3,72.75,73.44,3,0,1,2.03,95,57.35
23,1,7.03,16.19,1,1,0,5.22,70,4.56
10,6,30.48,28.09,0,0,1,3.39,66,13.97
1,4,90.09,52.51,2,0,0,3.31,148,36.1
5,2,19.0,12.81,1,0,0,2.66,71,0.0
9,4,83.61,73.48,1,0,3,6.31,25,70.12
1,2,74.34,58.3,1,0,1,7.29,112,19.53
7,1,39.07,40.13,0,2,3,5.27,109,34.15
11,6,84.81,67.79,1,0,2,7.17,40,35.91
22,6,88.04,64.92,0,3,2,6.8,129,42.24
2,5,83.02,83.92,3,1,3,2.81,65,76.76
13,2,41.67,26.64,1,1,1,2.42,31,14.22
21,1,57.84,60.81,2,3,1,2.77,34,56.32
19,0,32.55,49.83,1,3,3,2.08,110,64.38
22,5,16.7,36.51,3,1,3,5.0,40,37.95
4,2,86.19,69.92,3,3,1,3.2,76,56.2
19,6,93.3,97.58,2,2,3,6.98,113,78.54
23,6,10.27,19.32,1,2,3,5.18,130,13.06
7,0,66.9,55.02,1,3,0,3.66,79,56.75
11,6,90.43,90.56,3,2,3,7.41,137,75.62
12,0,59.71,70.03,3,2,0,7.22,52,50.87
11,3,9.24,13.06,1,2,3,6.17,133,27.14
6,3,6.34,25.07,1,2,3,6.25,45,28.68
23,6,50.37,50.26,1,3,3,7.36,19,37.3
22,4,89.6,81.96,3,2,1,5.1,112,65.66
9,6,30.1,40.98,3,1,3,6.78,116,56.98
19,4,36.53,44.01,3,0,2,1.89,140,49.79
9,5,76.64,75.56,3,3,0,4.82,139,58.75
19,5,77.15,68.66,1,1,3,4.52,24,57.46
14,6,89.93,86.86,1,1,3,1.73,97,59.03
11,2,80.48,69.83,3,3,1,2.02,109,61.39
3,2,58.45,42.94,1,0,0,1.63,94,19.88
15,6,89.49,66.4,0,0,2,3.26,12,44.25
7,5,60.3,61.05,3,2,1,1.82,16,66.78
5,6,59.14,39.19,1,3,2,4.04,104,29.5
4,4,6.4,3.66,0,3,1,6.38,130,0.0
23,6,45.99,51.12,3,3,0,5.18,35,38.68
2,5,8.87,0.0,1,3,0,5.54,16,0.0
19,5,85.89,83.98,1,2,2,1.69,66,71.91
20,1,5.94,18.37,2,3,1,6.54,54,25.52
0,3,32.63,11.15,1,1,0,2.38,148,1.71
14,5,94.56,91.73,3,2,2,3.32,140,81.47
13,5,76.56,73.02,2,0,3,4.6,88,51.86
8,6,73.19,47.4,2,2,0,7.08,143,33.63
16,2,69.16,54.06,0,1,0,7.49,42,43.13
9,2,9.61,9.07,1,3,1,6.2,149,14.26
10,6,30.94,33.65,1,1,3,5.88,73,23.59
10,6,76.86,75.6,3,0,1,4.67,77,56.04
19,1,85.6,95.11,3,2,3,5.49,17,99.74
15,2,36.51,28.44,0,0,2,2.37,35,24.78
9,6,28.35,49.1,2,0,3,3.12,37,47.2
22,1,26.23,41.08,3,1,2,7.41,78,28.36
19,5,54.33,55.15,2,2,1,7.38,36,41.12
22,0,31.23,30.79,0,2,2,3.44,24,33.43
17,1,6.92,20.42,0,0,0,2.95,95,5.6
9,5,40.17,38.87,2,2,3,2.88,133,44.79
18,4,54.84,65.58,2,0,0,4.41,19,53.08
7,3,62.08,63.38,2,3,2,2.84,89,58.19
6,5,35.87,31.37,1,0,2,5.39,145,12.83
10,2,33.25,31.12,1,0,0,1.95,67,26.79
23,3,30.55,24.79,1,2,1,2.12,35,25.59
13,4,61.1,54.71,2,3,2,3.16,21,50.2
9,5,30.53,47.91,1,3,3,6.16,142,41.38
11,2,87.52,83.13,3,2,1,3.44,67,71.61
6,4,30.35,8.43,0,0,0,4.32,24,0.0
15,3,76.18,64.57,1,3,0,5.44,132,44.06
8,3,33.78,41.02,0,0,2,6.23,123,21.3
13,6,62.13,44.34,0,1,3,3.34,109,41.17
8,2,67.91,64.16,1,3,1,5.89,21,63.06
7,4,20.69,24.24,0,2,0,3.22,21,16.43
23,6,39.2,19.99,1,3,0,5.37,40,7.73
8,5,16.48,38.86,2,3,3,4.21,32,52.32
1,6,50.96,34.96,1,3,2,7.06,84,14.74
9,4,86.85,81.33,2,2,0,7.39,65,68.1
12,1,58.66,44.7,1,3,1,6.14,117,28.05
2,6,68.15,59.36,1,0,2,6.99,24,27.37
7,4,30.47,48.24,3,0,2,2.32,112,66.56
3,1,47.14,25.64,0,0,1,5.43,141,7.32
12,2,71.67,64.54,2,0,2,2.69,28,67.71
17,1,16.82,47.23,2,0,3,3.16,101,48.57
23,5,15.95,21.42,1,3,3,4.64,81,21.85
9,0,25.2,47.57,1,1,3,5.95,23,23.06
20,5,26.31,32.44,2,1,1,5.83,51,26.15
5,3,91.62,48.26,0,2,0,6.72,121,22.85
18,0,19.27,30.06,1,1,1,4.86,132,22.9
13,4,14.46,15.74,1,2,0,7.06,61,4.93
18,5,17.39,15.59,0,0,2,6.83,25,10.63
18,5,23.26,39.81,2,2,2,6.59,44,30.31
12,3,38.18,45.29,2,3,1,2.88,128,40.94
6,2,22.74,39.27,3,0,0,4.69,90,24.51
12,1,12.9,34.88,2,0,2,5.92,70,28.29
19,0,17.3,46.18,2,0,0,7.36,11,24.72
23,2,76.07,68.77,2,2,1,1.57,120,56.12
22,4,51.81,53.18,0,3,3,3.46,75,41.0
4,0,72.13,56.69,1,3,3,3.55,86,44.14
14,6,20.9,49.24,3,3,2,3.23,128,40.05
2,4,32.47,13.14,0,2,1,6.4,89,1.27
16,2,93.41,92.13,1,2,0,1.77,140,65.29
23,6,12.71,27.13,0,1,2,3.66,88,5.51
1,1,44.48,37.53,3,2,1,5.77,58,35.09
15,6,31.62,41.02,1,0,2,3.94,140,24.0
22,1,5.66,12.27,1,3,0,2.36,100,13.37
20,2,54.72,63.51,3,0,3,5.17,117,55.14
9,2,54.5,70.29,3,3,3,4.64,41,69.89
2,6,33.84,20.22,0,1,1,7.39,104,0.0
22,1,47.5,51.73,3,2,0,5.99,88,29.99
22,6,40.28,51.46,2,0,1,7.42,24,21.72
13,2,46.78,56.68,3,1,1,2.62,45,52.36
23,1,81.32,65.16,0,3,3,6.07,138,48.12
0,4,69.26,47.07,0,0,0,4.81,90,10.71
14,4,30.22,14.53,1,0,0,5.78,119,0.0
0,2,26.56,35.42,3,2,3,4.31,34,41.93
22,0,70.27,53.56,1,3,0,2.77,40,46.83
16,2,25.21,39.76,2,1,0,1.77,142,41.84
21,3,86.68,86.81,0,0,3,6.53,69,49.52
13,0,79.95,72.09,1,0,2,6.39,135,52.9
1,0,27.73,28.43,3,3,1,2.48,123,33.18
0,6,77.14,49.65,1,0,1,5.37,57,30.22
8,0,22.22,49.84,3,2,2,5.93,143,41.77
17,2,7.24,32.85,2,3,3,4.85,119,40.02
3,5,91.5,56.36,0,1,1,3.4,28,45.02
20,2,73.52,74.59,3,0,0,6.79,23,59.29
5,3,49.01,50.47,3,3,0,5.35,27,34.74
11,0,80.89,78.52,3,3,3,5.82,114,73.08
4,5,11.82,5.04,1,2,3,5.41,30,0.0
11,4,71.57,67.85,1,3,3,5.83,49,63.13
10,5,91.07,73.59,1,3,2,2.37,71,72.84
0,6,78.67,47.71,2,2,0,7.04,29,28.99
13,2,43.85,29.29,1,1,0,3.21,56,17.31
18,0,36.17,40.37,0,0,0,6.52,105,17.2
22,2,85.32,69.98,0,2,1,6.86,147,47.04
7,1,31.24,61.69,1,3,3,5.41,76,52.96
21,3,89.37,82.85,3,2,2,5.09,115,86.57
21,1,33.79,52.64,3,2,1,2.15,84,52.42
23,6,16.25,36.16,3,2,2,4.12,75,28.97
8,4,26.23,41.99,2,1,3,5.17,83,41.76
20,1,51.75,55.24,3,0,1,1.99,145,44.34
13,6,16.8,33.17,3,2,3,2.17,18,49.22
1,5,39.2,35.03,3,3,0,7.46,82,24.19
6,3,86.53,83.21,2,0,1,3.49,17,73.04
16,1,13.45,14.1,0,0,0,3.6,133,4.28
3,2,60.31,46.36,1,2,0,3.01,94,29.68
10,4,41.34,58.66,3,1,0,5.38,16,54.09
18,5,63.27,75.01,2,3,1,4.34,97,69.38
3,1,49.06,27.12,0,1,2,6.24,71,5.29
11,5,83.9,66.07,0,2,2,4.57,16,50.31
5,1,41.22,40.65,2,0,1,1.59,147,22.22
12,1,50.76,47.94,3,3,1,4.4,63,42.94
5,3,16.71,4.87,2,1,0,1.83,13,0.2
23,1,49.13,58.19,3,1,2,6.46,96,43.4
1,2,15.33,12.14,0,2,3,2.18,62,5.58
23,2,57.48,63.18,3,3,2,2.8,102,54.95
19,1,43.47,47.0,0,3,3,4.26,32,42.14
20,5,75.5,94.48,3,3,3,2.67,126,82.84
20,2,42.66,54.49,3,0,3,4.74,69,52.25
4,4,61.75,50.56,2,0,0,4.26,69,19.48
22,5,10.31,19.05,2,3,0,7.22,123,20.36
14,4,68.9,46.79,1,3,1,2.03,87,40.93
23,1,91.17,85.9,2,2,0,4.96,10,51.91
21,5,45.3,50.0,3,3,0,5.82,91,37.83
13,1,5.89,10.34,1,1,0,2.27,101,5.15
8,1,59.33,60.12,1,1,0,5.32,53,34.49
2,6,18.07,21.67,3,0,1,6.69,35,12.51
2,2,47.12,51.1,3,3,1,6.23,17,34.13
9,4,7.92,19.57,2,2,3,7.11,129,24.9
19,0,44.85,57.02,0,0,3,5.82,10,53.5
12,4,83.7,76.55,3,3,0,3.86,92,62.35
11,6,17.18,30.77,3,0,1,7.02,127,20.44
5,4,49.85,35.0,1,3,2,2.85,59,29.29
13,4,27.85,32.52,2,0,1,5.0,38,25.03
15,5,28.49,25.78,1,3,1,6.09,110,8.61
23,2,62.9,60.31,3,1,2,6.73,98,45.65
17,2,72.34,75.6,2,0,1,7.0,12,54.72
14,0,83.6,84.2,1,0,2,2.01,91,59.23
21,4,30.04,26.68,3,2,0,5.86,10,30.7
10,5,11.37,28.62,2,0,1,2.72,66,29.98
22,5,44.81,36.32,1,1,1,6.17,52,5.93
8,5,57.61,59.73,3,3,1,5.7,127,62.47
3,0,71.56,53.05,1,3,1,2.59,147,42.21
10,4,73.05,67.22,1,1,1,6.5,108,53.4
3,5,82.73,67.86,1,2,3,4.27,113,48.78
2,1,7.8,0.0,0,3,0,4.76,13,0.0
21,3,93.29,91.8,1,2,3,7.33,19,58.97
19,6,92.01,75.82,0,0,1,5.44,119,58.81
5,2,8.2,20.06,2,3,2,5.03,70,7.23
20,5,33.2,40.4,2,0,0,1.6,81,18.39
1,3,73.9,58.76,3,2,3,2.7,107,58.96
6,4,48.07,57.02,2,3,2,1.66,58,47.09
16,4,5.42,21.75,0,2,3,3.5,106,29.73
7,4,36.92,60.72,2,1,3,3.57,112,61.0
17,5,57.1,52.51,0,1,3,4.68,43,48.3
20,6,84.16,69.14,0,1,1,5.64,106,33.15
1,2,79.63,55.95,2,2,1,2.58,33,50.05
0,6,90.17,57.74,0,3,0,5.11,53,38.62
22,4,47.11,48.91,1,3,2,7.0,120,24.38
12,4,76.84,81.24,3,1,3,2.61,148,82.05
12,2,14.07,15.9,1,0,2,5.45,19,17.8
11,2,51.66,52.62,2,1,2,1.77,101,49.43
10,4,87.49,83.45,1,3,1,4.69,90,65.1
16,2,80.5,83.37,0,2,2,5.95,95,61.71
13,2,64.0,63.76,0,1,1,1.7,120,35.4
3,5,18.43,18.96,0,0,3,3.5,19,0.23
15,2,21.39,25.16,0,1,2,6.77,114,14.68
16,4,66.08,65.72,0,2,2,2.85,49,49.34
2,0,34.3,53.2,3,2,2,5.84,31,33.55
9,0,34.65,56.59,3,1,2,5.17,73,49.95
18,5,81.29,73.14,1,1,1,2.48,13,62.84
14,0,6.84,17.0,2,0,1,5.95,98,6.18
3,5,40.33,21.92,0,3,1,4.69,89,2.09
0,6,26.44,33.74,2,1,3,2.17,82,37.65
13,3,7.44,0.1,0,3,0,7.2,14,0.0
11,6,24.49,29.25,2,1,2,4.45,117,19.91
23,2,21.58,32.09,1,2,3,5.97,14,30.83
12,6,50.4,46.13,3,2,0,2.81,47,40.46
22,1,44.17,58.98,3,1,2,2.32,65,56.37
5,2,47.45,43.88,1,3,2,5.95,109,30.19
10,2,84.01,71.33,0,1,1,5.54,67,47.59
3,5,49.5,34.07,1,3,0,3.14,125,21.73
13,0,62.51,58.83,1,3,2,5.98,141,33.83
4,5,63.27,22.01,1,1,2,4.53,117,26.35
11,0,51.52,52.96,2,0,3,3.59,15,46.34
8,2,32.43,48.3,3,3,0,6.22,118,28.79
4,4,86.28,60.25,0,3,3,5.2,39,41.51
2,1,44.44,47.98,2,3,2,4.54,135,34.41
12,3,56.4,50.99,0,3,1,6.14,147,22.3
22,6,55.32,49.97,2,0,1,4.77,21,29.9
4,5,79.49,65.1,2,3,3,7.13,23,56.93
9,0,53.12,66.31,3,0,2,6.41,108,51.04
5,4,46.12,42.9,2,0,2,3.65,30,21.3
19,4,46.41,52.8,0,0,2,4.29,146,36.16
9,0,75.2,61.75,3,0,1,7.24,86,65.43
23,4,34.7,28.84,1,0,1,6.87,90,6.85
5,3,89.14,66.09,1,0,3,2.65,131,48.26
1,4,81.19,46.83,2,1,1,3.15,40,39.49
13,2,17.45,14.1,1,1,0,3.69,88,15.88
15,1,33.55,32.66,3,1,1,6.78,150,23.61
23,5,86.51,57.57,0,0,0,7.06,13,19.08
20,5,30.05,24.22,0,3,2,6.31,34,16.03
21,1,33.59,50.36,3,1,2,3.15,30,50.93
15,1,24.57,32.94,1,1,3,6.82,57,27.98
8,4,9.9,23.28,3,0,2,1.7,28,34.24
10,5,48.06,59.03,3,0,1,4.04,34,47.72
3,1,72.94,84.45,3,0,2,3.77,130,67.96
10,1,64.4,76.89,2,3,2,4.71,75,69.32
8,5,7.49,31.14,2,0,2,4.86,60,31.96
0,4,52.1,50.15,2,2,3,2.85,69,47.73
4,6,34.73,21.57,2,2,0,2.73,146,18.73
12,5,62.76,52.27,1,0,2,6.32,79,34.77
8,6,41.46,61.54,3,1,3,1.96,76,62.53
23,1,93.25,63.19,0,0,1,4.46,140,44.15
11,1,79.56,67.83,1,0,1,2.65,15,45.83
23,1,68.03,53.34,1,2,1,3.42,77,51.36
15,0,51.41,44.01,3,2,1,3.16,115,51.03
0,5,58.2,44.16,1,1,3,5.75,82,28.48
4,4,44.79,37.01,0,0,1,4.24,132,11.11
16,0,76.52,82.06,3,2,1,3.3,135,75.22
13,1,86.74,50.59,1,3,2,6.49,57,44.46
7,1,94.92,82.63,2,3,1,2.01,125,83.9
12,2,58.89,71.73,3,0,2,6.1,44,52.42
21,3,66.37,68.7,3,2,2,2.99,43,56.95
9,2,40.99,43.18,1,0,0,7.01,147,18.91
1,6,5.76,0.0,0,3,0,1.53,11,0.0
7,1,68.29,70.46,3,1,0,4.84,59,63.76
22,3,89.06,77.37,1,2,2,5.23,98,58.21
18,3,82.37,88.78,3,2,3,4.96,68,82.82
20,2,84.08,91.53,3,2,3,6.39,129,74.73
21,5,41.19,51.38,1,3,2,2.17,45,38.22
2,6,69.22,54.53,0,0,3,3.99,87,20.04
6,0,62.46,62.7,1,3,3,6.68,27,45.22
1,3,53.68,32.75,0,1,2,6.83,39,18.66
0,0,18.65,20.99,1,0,1,4.49,34,5.25
20,3,56.79,54.31,1,1,3,4.85,114,42.5
22,4,31.87,44.87,2,0,2,6.08,38,39.49
3,2,68.32,58.52,0,2,3,6.18,104,30.31
17,2,90.04,93.74,3,1,0,6.83,58,64.91
12,2,70.49,69.8,0,1,3,6.56,89,47.36
1,2,28.36,38.21,3,1,1,3.99,133,23.2
21,2,46.87,41.95,1,2,3,5.4,131,32.45
20,2,55.84,43.19,1,3,1,4.4,11,45.32
13,4,70.35,68.05,3,1,3,2.21,120,63.47
16,0,18.31,28.1,2,0,2,6.43,144,23.37
9,0,52.3,53.34,0,2,0,5.11,104,32.72
19,3,82.41,69.44,2,3,0,1.85,36,66.85
10,4,7.48,12.5,2,1,0,5.56,103,2.92
23,1,70.48,69.36,3,0,1,3.2,99,68.03
1,1,84.24,57.43,2,3,0,1.92,103,41.43
4,4,76.62,86.0,3,1,2,5.14,70,61.21
23,2,88.87,80.07,2,1,2,5.89,84,64.13
6,5,75.44,63.44,0,1,2,4.6,101,52.82
7,1,51.62,58.7,2,2,3,1.53,75,64.33
18,0,47.92,56.87,3,0,3,4.96,119,55.5
4,3,7.87,4.56,0,2,3,1.54,110,12.57
12,2,6.67,12.78,1,1,2,7.06,52,19.6
6,5,62.55,49.96,0,1,3,3.1,96,40.47
4,3,29.79,29.25,3,0,3,6.73,116,25.22
23,2,32.64,46.45,2,3,3,1.57,79,54.44
4,1,77.64,59.54,2,1,1,2.08,110,34.58
2,1,15.01,15.02,3,3,2,4.21,27,21.13
16,5,30.55,54.74,3,3,3,6.05,64,45.65
20,1,66.65,62.33,1,3,1,7.16,108,35.9
3,3,7.75,28.96,3,1,2,4.63,136,19.28
16,5,51.78,38.34,1,3,2,3.63,101,27.18
12,6,12.69,17.02,3,2,0,1.77,103,21.17
19,1,73.55,65.36,3,1,0,5.0,58,62.13
3,0,62.11,40.15,0,1,2,3.78,108,24.47
23,5,59.77,77.75,3,3,3,6.95,60,53.44
14,4,24.92,30.85,2,1,2,4.38,17,38.72
20,2,70.22,70.24,3,3,2,6.09,44,73.53
8,4,32.15,22.35,0,0,0,6.59,96,8.78
22,1,56.37,61.97,2,3,0,2.09,145,44.15
15,4,13.28,1.47,0,1,2,4.15,79,2.02
3,5,13.65,18.93,3,3,2,6.86,131,17.32
22,2,22.46,25.11,3,3,0,4.05,119,25.37
19,3,24.44,30.55,2,2,2,4.89,89,40.58
7,2,16.38,24.51,0,3,0,6.74,123,9.86
13,0,15.64,20.64,2,2,3,2.9,66,28.81
9,0,84.11,67.35,1,3,0,6.87,72,42.28
13,6,54.92,63.99,3,2,3,3.88,113,57.96
23,3,61.0,38.66,0,0,0,5.06,100,19.44
21,1,30.9,19.11,1,1,1,3.47,84,8.04
5,0,9.99,15.02,1,0,3,4.66,71,9.71
23,2,92.14,88.01,3,2,3,1.8,147,84.81
10,6,9.86,24.76,1,0,1,1.89,19,19.11
16,2,79.04,82.52,3,1,0,3.99,17,78.55
18,6,64.86,80.31,3,3,0,3.51,77,72.89
11,3,41.68,44.78,2,2,1,5.19,14,38.12
10,5,72.19,67.1,0,1,2,1.73,58,65.15
10,5,73.83,57.64,0,2,1,2.51,90,50.19
20,0,84.05,84.5,0,2,3,2.76,67,65.88
9,0,54.04,70.98,3,1,3,4.14,38,68.82
6,6,24.23,28.73,2,2,1,2.98,50,23.46
8,6,56.53,64.49,1,0,3,2.33,95,58.87
4,0,13.94,11.52,2,1,1,5.09,144,2.52
9,4,38.86,39.48,2,1,0,5.96,120,19.31
2,6,59.93,63.93,3,2,3,5.61,87,49.33
2,6,27.67,23.05,0,2,2,3.16,29,18.53
17,2,82.86,74.84,0,3,1,6.63,44,37.36
1,5,92.84,83.29,3,1,3,5.17,72,75.58
13,4,11.83,27.41,1,0,3,5.19,44,25.66
18,6,23.53,55.66,3,0,3,2.78,107,55.59
17,1,47.57,60.59,3,3,3,2.95,61,74.6
10,4,8.41,15.07,0,1,1,4.35,127,14.29
4,0,13.36,0.0,1,3,2,2.93,47,9.65
22,2,86.06,77.14,2,1,0,5.63,79,56.02
20,0,9.1,9.07,0,1,2,3.35,110,12.39
14,3,27.27,33.34,3,0,1,2.41,39,36.55
2,5,43.13,32.2,0,3,3,2.41,117,19.05
0,4,6.84,13.26,0,1,3,2.26,92,9.78
7,2,77.95,91.87,2,1,1,4.14,101,56.63
3,2,79.7,42.51,0,2,1,1.52,74,35.67
20,2,40.52,33.23,2,2,0,4.75,141,20.78
4,5,23.16,21.28,1,2,2,3.29,118,9.88
6,1,85.31,65.34,1,0,1,4.81,37,49.99
23,0,66.07,80.42,3,3,3,7.11,88,59.51
19,3,52.15,55.37,0,0,3,6.71,137,41.24
5,5,40.32,34.22,1,0,1,4.96,49,10.97
9,3,53.53,49.81,0,0,2,4.01,85,37.7
12,1,27.46,31.58,0,1,2,5.69,116,17.37
15,0,45.46,38.03,0,1,3,7.04,48,37.18
22,6,66.73,76.61,1,0,3,4.44,83,55.57
20,5,42.02,25.36,1,2,1,2.1,87,32.17
23,1,66.65,52.03,1,2,1,6.1,35,44.76
0,0,71.49,41.53,0,3,2,1.56,35,42.69
5,0,72.83,54.04,0,0,1,6.09,89,11.76
13,2,56.23,44.26,0,0,0,2.01,35,24.79
1,5,21.59,11.02,2,0,1,2.14,143,1.77
8,1,68.05,79.98,3,1,1,6.19,83,80.23
3,5,78.74,49.8,0,2,2,5.64,109,21.87
22,0,13.49,20.42,0,0,2,4.87,65,0.36
1,5,85.64,71.01,3,1,0,6.42,52,26.48
3,1,89.72,64.88,2,2,0,6.61,78,33.18
4,6,65.14,53.27,2,2,0,4.25,110,30.99
3,3,15.0,13.79,0,2,3,7.48,66,9.66
13,1,63.83,67.33,3,2,1,3.65,49,51.78
8,1,37.05,47.75,2,3,2,2.53,30,61.29
21,5,32.33,16.2,0,3,2,6.58,86,8.73
6,2,8.31,9.12,0,3,1,3.99,105,0.92
12,2,70.24,66.45,2,1,3,6.75,84,55.65
15,5,56.0,63.07,3,1,0,1.87,45,57.63
15,3,45.57,46.26,3,1,2,2.17,44,52.34
19,4,39.98,58.36,2,1,1,1.74,63,47.66
4,3,42.07,43.04,2,2,3,5.11,59,40.58
12,0,45.78,45.8,2,2,0,6.49,38,30.99
19,0,47.97,43.88,0,0,3,3.92,142,39.65
20,0,13.79,24.77,1,3,3,2.04,56,38.82
14,4,39.23,31.59,0,0,2,3.74,45,9.2
15,3,10.76,41.47,3,1,1,3.59,95,34.76
20,5,74.83,65.05,2,1,2,5.36,122,53.9
14,6,52.0,58.51,3,1,0,5.41,75,29.07
22,1,76.96,68.58,1,0,0,2.12,104,35.84
3,6,43.64,52.39,3,2,2,4.02,23,49.11
8,6,18.78,31.36,3,0,1,5.36,85,35.62
2,4,31.96,41.65,2,2,1,3.05,19,38.82
2,3,26.05,43.84,3,2,1,3.94,29,29.35
11,1,44.59,52.68,2,3,2,5.18,93,45.37
5,1,76.0,61.46,2,3,2,3.92,38,55.22
9,0,15.5,18.13,0,3,2,1.69,15,17.84
10,4,41.01,64.83,3,0,3,2.84,35,68.48
14,3,13.26,22.0,0,3,3,6.16,118,16.12
22,1,40.23,44.25,2,2,1,2.99,92,42.43
20,0,57.43,41.91,2,0,0,6.41,63,22.71
9,0,11.21,13.3,0,3,0,4.3,147,13.53
7,4,11.0,43.93,3,3,2,4.34,64,47.81
18,4,70.75,75.64,0,1,3,6.12,133,66.51
2,4,41.67,33.11,2,3,1,3.8,58,32.66
12,0,36.62,52.61,3,2,3,2.93,13,59.91
10,0,66.77,46.8,0,1,1,2.13,25,35.61
4,0,12.63,13.44,1,0,3,5.53,48,1.76
14,5,82.37,68.93,2,2,1,4.32,36,63.1
7,5,74.79,76.28,3,3,0,6.36,32,64.21
